MSN,YYYYMM,Value,Column_Order,Description,Unit
COEXBUS,195213,.154837,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195313,.1156,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195413,.078874,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195513,.067112,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195613,.166019,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195713,.291409,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195813,.025207,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,195913,.014651,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196013,.017905,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196113,.018717,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196213,.010382,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196313,.009848,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196413,.007905,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196513,.006363,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196613,.008567,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196713,.153938,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196813,.010452,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,196913,.008329,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197013,.028948,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197113,.002917,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197213,.001085,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197301,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197302,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197303,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197304,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197305,.000742,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197306,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197307,.001346,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197308,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197309,.000928,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197310,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197311,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197312,.001027,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197313,.004043,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197401,.003097,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197402,.00163,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197403,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197404,.000087,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197405,.00116,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197406,.000255,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197407,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197408,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197409,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197410,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197411,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197412,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197413,.006229,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197501,.004849,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197502,.005464,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197503,.002024,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197504,.00011,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197505,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197506,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197507,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197508,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197509,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197510,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197511,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197512,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197513,.012447,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197601,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197602,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197603,.000261,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197604,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197605,.000006,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197606,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197607,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197608,.002204,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197609,0,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197610,.003265,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197611,.00522,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197612,.006102,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197613,.017058,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197701,.00239,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197702,.009576,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197703,.005771,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197704,.002929,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197705,.016008,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197706,.001694,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197707,.009547,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197708,.006641,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197709,.01577,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197710,.015341,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197711,.007859,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197712,.012354,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197713,.105879,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197801,.017678,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197802,.001311,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197803,.010759,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197804,.015944,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197805,.022237,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197806,.033936,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197807,.024801,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197808,.032689,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197809,.043709,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197810,.048824,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197811,.037891,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197812,.045043,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197813,.334822,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197901,.031807,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197902,.046841,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197903,.066456,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197904,.045182,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197905,.030821,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197906,.04082,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197907,.043958,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197908,.044034,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197909,.030398,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197910,.032115,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197911,.045965,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197912,.038703,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,197913,.497101,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198001,.057855,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198002,.055761,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198003,.059264,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198004,.033466,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198005,.058563,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198006,.063568,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198007,.042729,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198008,.01399,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198009,.055953,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198010,.055599,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198011,.05028,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198012,.061596,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198013,.608623,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198101,.060879,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198102,.032147,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198103,.037808,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198104,.034401,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198105,.05614,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198106,.021448,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198107,.046261,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198108,.036656,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198109,.033716,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198110,.040577,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198111,.048358,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198112,.033973,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198113,.482364,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198201,.042819,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198202,.049422,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198203,.057709,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198204,.03036,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198205,.047042,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198206,.016352,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198207,.041209,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198208,.054632,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198209,.032041,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198210,.048625,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198211,.045581,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198212,.034628,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198213,.50042,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198301,.021024,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198302,.04256,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198303,.031195,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198304,.015255,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198305,.050389,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198306,.024977,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198307,.026066,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198308,.030929,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198309,.03083,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198310,.025146,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198311,.03229,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198312,.017035,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198313,.347697,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198401,.027484,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198402,.03106,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198403,.042362,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198404,.029855,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198405,.039337,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198406,.038659,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198407,.019376,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198408,.034139,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198409,.028105,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198410,.02535,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198411,.035152,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198412,.033272,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198413,.384151,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198501,.025972,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198502,.035847,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198503,.033977,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198504,.041001,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198505,.044933,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198506,.039245,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198507,.027679,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198508,.043377,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198509,.032739,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198510,.022155,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198511,.049841,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198512,.03541,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198513,.432177,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198601,.028522,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198602,.026235,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198603,.038147,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198604,.01641,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198605,.017684,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198606,.041792,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198607,.01172,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198608,.041888,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198609,.028011,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198610,.027103,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198611,.019958,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198612,.028521,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198613,.325991,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198701,.015052,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198702,.046051,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198703,.026941,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198704,.042973,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198705,.012323,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198706,.020114,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198707,.026775,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198708,.025406,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198709,.02017,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198710,.015035,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198711,.028461,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198712,.03949,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198713,.318791,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198801,.037115,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198802,.024511,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198803,.038268,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198804,.019909,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198805,.024851,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198806,.023941,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198807,.03344,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198808,.027346,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198809,.020723,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198810,.029913,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198811,.025686,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198812,.023232,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198813,.328934,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198901,.024558,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198902,.033858,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198903,.028109,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198904,.02427,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198905,.023496,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198906,.042343,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198907,.012434,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198908,.029041,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198909,.005572,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198910,.010914,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198911,.020827,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198912,.044343,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,198913,.299764,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199001,.023687,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199002,.016489,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199003,.023805,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199004,.019362,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199005,.020147,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199006,.015306,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199007,.016018,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199008,.01154,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199009,.011889,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199010,.018752,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199011,.023917,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199012,.029076,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199013,.229989,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199101,.00908,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199102,.024751,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199103,.024554,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199104,.028173,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199105,.029659,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199106,.013644,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199107,.024952,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199108,.009857,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199109,.018983,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199110,.016463,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199111,.021885,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199112,.023833,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199113,.245835,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199201,.021186,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199202,.003755,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199203,.018923,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199204,.004018,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199205,.018976,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199206,.018633,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199207,.009576,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199208,.023828,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199209,.01176,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199210,.019094,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199211,.019285,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199212,.019308,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199213,.188342,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199301,.023108,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199302,.026948,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199303,.024947,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199304,.012698,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199305,.020177,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199306,.026061,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199307,.01123,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199308,.00993,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199309,.018586,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199310,.011186,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199311,.011691,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199312,.011276,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199313,.207838,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199401,.019726,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199402,.018815,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199403,.007282,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199404,.020793,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199405,.021153,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199406,.018665,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199407,.015118,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199408,.012947,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199409,.010632,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199410,.024855,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199411,.017681,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199412,.021252,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199413,.208918,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199501,.020259,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199502,.015387,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199503,.012172,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199504,.02704,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199505,.013085,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199506,.017564,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199507,.018467,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199508,.011049,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199509,.012957,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199510,.008949,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199511,.020475,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199512,.022748,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199513,.200154,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199601,.015962,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199602,.015509,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199603,.016924,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199604,.025798,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199605,.0066,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199606,.022556,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199607,.025021,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199608,.007992,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199609,.025578,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199610,.024035,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199611,.029934,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199612,.017313,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199613,.233224,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199701,.025416,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199702,.037201,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199703,.024534,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199704,.016078,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199705,.00464,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199706,.009906,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199707,.012563,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199708,.01983,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199709,.021257,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199710,.027359,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199711,.005655,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199712,.023548,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199713,.227986,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199801,.041447,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199802,.031981,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199803,.017823,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199804,.02835,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199805,.025816,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199806,.010887,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199807,.018688,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199808,.009193,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199809,.006003,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199810,.015683,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199811,.010521,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199812,.016199,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199813,.232592,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199901,.019326,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199902,.019384,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199903,.017168,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199904,.05778,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199905,.015904,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199906,.021338,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199907,.021559,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199908,.023792,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199909,.004704,"4","Crude Oil Exports","Quadrillion Btu"
COEXBUS,199910,.010144,"4","Crude Oil Exports","Quadrillion Btu"
